Year,District,Crop,Predicted_Yield,Rice,Sorghum,Maize,Finger millet,Chickpea,Pigeonpea,Groundnut,Arecanut,Revenue,Cost,Profit
2036,Davanagere,Groundnut,1465.4319656688128,931.448781,1002.476426,825.4876594,458.2461662,854.9128466,3370.622511,2279.257796,40306.5789,33400.97232258246,67803.33,-1001.385354835089
2036,Davanagere,Arecanut,8988.209718276823,931.448781,1002.476426,825.4876594,458.2461662,854.9128466,3370.622511,2279.257796,40306.5789,3622839.8417947153,503137.23,6742542.45358943
2037,Davanagere,Rice,6563.764124974653,863.1169753,1189.4018,1030.056106,303.1970027,1534.235371,2849.449074,2835.507483,40361.27628,56652.962381307734,92006.24,21299.684762615463
2037,Davanagere,Sorghum,2834.4298179863663,863.1169753,1189.4018,1030.056106,303.1970027,1534.235371,2849.449074,2835.507483,40361.27628,33712.75927486657,60413.47,7012.048549733139
2037,Davanagere,Maize,5816.173564426154,863.1169753,1189.4018,1030.056106,303.1970027,1534.235371,2849.449074,2835.507483,40361.27628,59909.85093592945,60413.47,59406.231871858894
2037,Davanagere,Finger millet,2129.125734643322,863.1169753,1189.4018,1030.056106,303.1970027,1534.235371,2849.449074,2835.507483,40361.27628,6455.4454111529085,79299.73,-66388.83917769417
2037,Davanagere,Chickpea,990.4409915188568,863.1169753,1189.4018,1030.056106,303.1970027,1534.235371,2849.449074,2835.507483,40361.27628,15195.69602076541,40870.34,-10478.947958469176
2037,Davanagere,Pigeonpea,1162.458324444323,863.1169753,1189.4018,1030.056106,303.1970027,1534.235371,2849.449074,2835.507483,40361.27628,33123.65796151468,45957.39,20289.925923029354
2037,Davanagere,Groundnut,1499.4562555112648,863.1169753,1189.4018,1030.056106,303.1970027,1534.235371,2849.449074,2835.507483,40361.27628,42517.19432933351,67803.33,17231.058658667025
2037,Davanagere,Arecanut,6693.099333783669,863.1169753,1189.4018,1030.056106,303.1970027,1534.235371,2849.449074,2835.507483,40361.27628,2701420.313803266,503137.23,4899703.397606531
2038,Davanagere,Rice,6586.0838797279575,1032.372781,965.7913858,951.648708,663.927892,2739.147144,2751.938778,1992.586943,40745.73841,67992.93730814022,92006.24,43979.634616280426
2038,Davanagere,Sorghum,2931.5401633372685,1032.372781,965.7913858,951.648708,663.927892,2739.147144,2751.938778,1992.586943,40745.73841,28312.562368778585,60413.47,-3788.345262442832
2038,Davanagere,Maize,5890.875201784381,1032.372781,965.7913858,951.648708,663.927892,2739.147144,2751.938778,1992.586943,40745.73841,56060.43774767346,60413.47,51707.40549534692
2038,Davanagere,Finger millet,2145.9988644984787,1032.372781,965.7913858,951.648708,663.927892,2739.147144,2751.938778,1992.586943,40745.73841,14247.885023408688,79299.73,-50803.959953182624
2038,Davanagere,Chickpea,1006.8228947591036,1032.372781,965.7913858,951.648708,663.927892,2739.147144,2751.938778,1992.586943,40745.73841,27578.36056693211,40870.34,14286.381133864226
2038,Davanagere,Pigeonpea,1200.0801342423283,1032.372781,965.7913858,951.648708,663.927892,2739.147144,2751.938778,1992.586943,40745.73841,33025.47058128909,45957.39,20093.55116257818
2038,Davanagere,Groundnut,1490.5443291303934,1032.372781,965.7913858,951.648708,663.927892,2739.147144,2751.938778,1992.586943,40745.73841,29700.391681879162,67803.33,-8402.546636241677
2038,Davanagere,Arecanut,7294.253828918962,1032.372781,965.7913858,951.648708,663.927892,2739.147144,2751.938778,1992.586943,40745.73841,2972097.5840927293,503137.23,5441057.938185459
2039,Davanagere,Rice,6528.555904276791,1197.387102,1071.857759,923.6688245,745.3747091,3057.496107,1774.413348,1752.589975,40735.73574,78172.08634466975,92006.24,64337.93268933949
2039,Davanagere,Sorghum,2681.2434362832337,1197.387102,1071.857759,923.6688245,745.3747091,3057.496107,1774.413348,1752.589975,40735.73574,28739.115809480063,60413.47,-2935.238381039875
2039,Davanagere,Maize,5698.335722403693,1197.387102,1071.857759,923.6688245,745.3747091,3057.496107,1774.413348,1752.589975,40735.73574,52633.75058318977,60413.47,44854.031166379544
2039,Davanagere,Finger millet,2102.509273738167,1197.387102,1071.857759,923.6688245,745.3747091,3057.496107,1774.413348,1752.589975,40735.73574,15671.572382926384,79299.73,-47956.58523414723
2039,Davanagere,Chickpea,964.599414355102,1197.387102,1071.857759,923.6688245,745.3747091,3057.496107,1774.413348,1752.589975,40735.73574,29492.589542052043,40870.34,18114.83908410409
2039,Davanagere,Pigeonpea,1103.1119294206503,1197.387102,1071.857759,923.6688245,745.3747091,3057.496107,1774.413348,1752.589975,40735.73574,19573.76531902036,45957.39,-6809.859361959279
2039,Davanagere,Groundnut,1513.514343260385,1197.387102,1071.857759,923.6688245,745.3747091,3057.496107,1774.413348,1752.589975,40735.73574,26525.700650168597,67803.33,-14751.928699662807
2039,Davanagere,Arecanut,5744.810234186788,1197.387102,1071.857759,923.6688245,745.3747091,3057.496107,1774.413348,1752.589975,40735.73574,2340190.7157628047,503137.23,4177244.2015256095
2040,Davanagere,Rice,6554.736589318917,1018.95525,805.5003598,1159.608588,702.8981031,3070.834445,3696.577868,1558.451853,39708.83787,66789.83260053604,92006.24,41573.42520107208
2040,Davanagere,Sorghum,2795.1521863597827,1018.95525,805.5003598,1159.608588,702.8981031,3070.834445,3696.577868,1558.451853,39708.83787,22514.960918085613,60413.47,-15383.548163828775
2040,Davanagere,Maize,5785.959446831815,1018.95525,805.5003598,1159.608588,702.8981031,3070.834445,3696.577868,1558.451853,39708.83787,67094.48264365902,60413.47,73775.49528731804
2040,Davanagere,Finger millet,2122.3011622824315,1018.95525,805.5003598,1159.608588,702.8981031,3070.834445,3696.577868,1558.451853,39708.83787,14917.614611752464,79299.73,-49464.50077649507
2040,Davanagere,Chickpea,983.8151026036468,1018.95525,805.5003598,1159.608588,702.8981031,3070.834445,3696.577868,1558.451853,39708.83787,30211.333045864874,40870.34,19552.326091729752
2040,Davanagere,Pigeonpea,1147.2416595150416,1018.95525,805.5003598,1159.608588,702.8981031,3070.834445,3696.577868,1558.451853,39708.83787,42408.68127810895,45957.39,38859.972556217894
2040,Davanagere,Groundnut,1503.0608082518224,1018.95525,805.5003598,1159.608588,702.8981031,3070.834445,3696.577868,1558.451853,39708.83787,23424.479017917303,67803.33,-20954.371964165395
2040,Davanagere,Arecanut,6449.954025986967,1018.95525,805.5003598,1159.608588,702.8981031,3070.834445,3696.577868,1558.451853,39708.83787,2561201.7868687026,503137.23,4619266.343737405
2041,Davanagere,Rice,6541.208497257722,1032.208794,1005.970038,863.0637189,697.0444206,2686.164361,2906.690261,2771.855524,38774.52806,67518.92934256945,92006.24,43031.61868513889
2041,Davanagere,Sorghum,2736.2932200977584,1032.208794,1005.970038,863.0637189,697.0444206,2686.164361,2906.690261,2771.855524,38774.52806,27526.289946008845,60413.47,-5360.890107982312
2041,Davanagere,Maize,5740.682487542894,1032.208794,1005.970038,863.0637189,697.0444206,2686.164361,2906.690261,2771.855524,38774.52806,49545.74776722873,60413.47,38678.025534457454
2041,Davanagere,Finger millet,2112.074291218481,1032.208794,1005.970038,863.0637189,697.0444206,2686.164361,2906.690261,2771.855524,38774.52806,14722.096005865416,79299.73,-49855.53798826916
2041,Davanagere,Chickpea,973.8859659432708,1032.208794,1005.970038,863.0637189,697.0444206,2686.164361,2906.690261,2771.855524,38774.52806,26160.177733948738,40870.34,11450.01546789748
2041,Davanagere,Pigeonpea,1124.4389310764234,1032.208794,1005.970038,863.0637189,697.0444206,2686.164361,2906.690261,2771.855524,38774.52806,32683.956900490906,45957.39,19410.523800981813
2041,Davanagere,Groundnut,1508.4623622498636,1032.208794,1005.970038,863.0637189,697.0444206,2686.164361,2906.690261,2771.855524,38774.52806,41812.39731548374,67803.33,15821.464630967472
2041,Davanagere,Arecanut,6085.591897322128,1032.208794,1005.970038,863.0637189,697.0444206,2686.164361,2906.690261,2771.855524,38774.52806,2359659.5378442546,503137.23,4216181.845688509
2042,Davanagere,Rice,6525.596793241688,802.798722,1119.01121,1151.598863,1088.524255,2918.675704,3180.310972,1866.800127,39452.27123,52387.407659017255,92006.24,12768.575318034505
2042,Davanagere,Sorghum,2668.3687296510752,802.798722,1119.01121,1151.598863,1088.524255,2918.675704,3180.310972,1866.800127,39452.27123,29859.34520893012,60413.47,-694.7795821397594
2042,Davanagere,Maize,5688.431920059526,802.798722,1119.01121,1151.598863,1088.524255,2918.675704,3180.310972,1866.800127,39452.27123,65507.917313934566,60413.47,70602.36462786913
2042,Davanagere,Finger millet,2100.2722659706988,802.798722,1119.01121,1151.598863,1088.524255,2918.675704,3180.310972,1866.800127,39452.27123,22861.97303612917,79299.73,-33575.78392774166
2042,Davanagere,Chickpea,962.4275324867752,802.798722,1119.01121,1151.598863,1088.524255,2918.675704,3180.310972,1866.800127,39452.27123,28090.13855929822,40870.34,15309.937118596441
2042,Davanagere,Pigeonpea,1098.1241007565682,802.798722,1119.01121,1151.598863,1088.524255,2918.675704,3180.310972,1866.800127,39452.27123,34923.761262537475,45957.39,23890.13252507495
2042,Davanagere,Groundnut,1514.6958696700226,802.798722,1119.01121,1151.598863,1088.524255,2918.675704,3180.310972,1866.800127,39452.27123,28276.34441866374,67803.33,-11250.641162672524
2042,Davanagere,Arecanut,5665.11030378799,802.798722,1119.01121,1151.598863,1088.524255,2918.675704,3180.310972,1866.800127,39452.27123,2235014.6825291147,503137.23,3966892.1350582293
2043,Davanagere,Rice,6466.67408413545,1246.022087,752.8789864,954.8188002,676.3195593,2819.549798,2819.181067,2624.724916,39432.67247,80576.18738263268,92006.24,69146.13476526535
2043,Davanagere,Sorghum,2412.003698154924,1246.022087,752.8789864,954.8188002,676.3195593,2819.549798,2819.181067,2624.724916,39432.67247,18159.46899459931,60413.47,-24094.532010801384
2043,Davanagere,Maize,5491.224428468849,1246.022087,752.8789864,954.8188002,676.3195593,2819.549798,2819.181067,2624.724916,39432.67247,52431.24320419557,60413.47,44449.01640839114
2043,Davanagere,Finger millet,2055.7282943564987,1246.022087,752.8789864,954.8188002,676.3195593,2819.549798,2819.181067,2624.724916,39432.67247,13903.29254079728,79299.73,-51493.144918405436
2043,Davanagere,Chickpea,919.1803673677838,1246.022087,752.8789864,954.8188002,676.3195593,2819.549798,2819.181067,2624.724916,39432.67247,25916.748191374005,40870.34,10963.156382748013
2043,Davanagere,Pigeonpea,998.8049559326412,1246.022087,752.8789864,954.8188002,676.3195593,2819.549798,2819.181067,2624.724916,39432.67247,28158.12021391071,45957.39,10358.850427821424
2043,Davanagere,Groundnut,1538.2227789716812,1246.022087,752.8789864,954.8188002,676.3195593,2819.549798,2819.181067,2624.724916,39432.67247,40374.11654325733,67803.33,12944.903086514663
2043,Davanagere,Arecanut,4078.101313937038,1246.022087,752.8789864,954.8188002,676.3195593,2819.549798,2819.181067,2624.724916,39432.67247,1608104.3341195586,503137.23,2713071.438239117
2044,Davanagere,Rice,6586.08387972799,968.598839,1004.721215,1208.976101,967.7600042,1752.949902,3978.683112,2232.792054,38780.92502,63792.73199461147,92006.24,35579.22398922294
2044,Davanagere,Sorghum,2931.540163337408,968.598839,1004.721215,1208.976101,967.7600042,1752.949902,3978.683112,2232.792054,38780.92502,29453.80594729659,60413.47,-1505.85810540682
2044,Davanagere,Maize,5890.875201784487,968.598839,1004.721215,1208.976101,967.7600042,1752.949902,3978.683112,2232.792054,38780.92502,71219.27332930997,60413.47,82025.07665861995
2044,Davanagere,Finger millet,2145.998864498503,968.598839,1004.721215,1208.976101,967.7600042,1752.949902,3978.683112,2232.792054,38780.92502,20768.118701202664,79299.73,-37763.49259759467
2044,Davanagere,Chickpea,1006.8228947591268,968.598839,1004.721215,1208.976101,967.7600042,1752.949902,3978.683112,2232.792054,38780.92502,17649.100946993676,40870.34,-5572.138106012644
2044,Davanagere,Pigeonpea,1200.080134242382,968.598839,1004.721215,1208.976101,967.7600042,1752.949902,3978.683112,2232.792054,38780.92502,47747.385631568584,45957.39,49537.38126313717
2044,Davanagere,Groundnut,1490.544329130381,968.598839,1004.721215,1208.976101,967.7600042,1752.949902,3978.683112,2232.792054,38780.92502,33280.755342170756,67803.33,-1241.8193156584894
2044,Davanagere,Arecanut,7294.253828919821,968.598839,1004.721215,1208.976101,967.7600042,1752.949902,3978.683112,2232.792054,38780.92502,2828779.108161875,503137.23,5154420.98632375
2045,Davanagere,Rice,6517.590338993419,1136.13776,888.701366,683.2795155,1043.168982,3655.340102,3711.168144,3297.085236,38819.07739,74048.80488341625,92006.24,56091.36976683249
2045,Davanagere,Sorghum,2633.53369021273,1136.13776,888.701366,683.2795155,1043.168982,3655.340102,3711.168144,3297.085236,38819.07739,23404.249878990744,60413.47,-13604.970242018513
2045,Davanagere,Maize,5661.6352438240565,1136.13776,888.701366,683.2795155,1043.168982,3655.340102,3711.168144,3297.085236,38819.07739,38684.79386337826,60413.47,16956.11772675652
2045,Davanagere,Finger millet,2094.219603488357,1136.13776,888.701366,683.2795155,1043.168982,3655.340102,3711.168144,3297.085236,38819.07739,21846.249318553928,79299.73,-35607.23136289214
2045,Davanagere,Chickpea,956.5510808750844,1136.13776,888.701366,683.2795155,1043.168982,3655.340102,3711.168144,3297.085236,38819.07739,34965.195255341416,40870.34,29060.050510682835
2045,Davanagere,Pigeonpea,1084.628553775247,1136.13776,888.701366,683.2795155,1043.168982,3655.340102,3711.168144,3297.085236,38819.07739,40252.38936843488,45957.39,34547.38873686976
2045,Davanagere,Groundnut,1517.892720693747,1136.13776,888.701366,683.2795155,1043.168982,3655.340102,3711.168144,3297.085236,38819.07739,50046.21679231225,67803.33,32289.103584624492
2045,Davanagere,Arecanut,5449.466538225152,1136.13776,888.701366,683.2795155,1043.168982,3655.340102,3711.168144,3297.085236,38819.07739,2115432.632815776,503137.23,3727728.035631552
2046,Davanagere,Rice,6525.596793241688,1130.940922,1120.512981,915.135063,871.9288048,2626.161481,1416.405714,3076.795164,39451.62203,73800.64453948998,92006.24,55595.04907897995
2046,Davanagere,Sorghum,2668.3687296510752,1130.940922,1120.512981,915.135063,871.9288048,2626.161481,1416.405714,3076.795164,39451.62203,29899.417996685097,60413.47,-614.6340066298071
2046,Davanagere,Maize,5688.431920059526,1130.940922,1120.512981,915.135063,871.9288048,2626.161481,1416.405714,3076.795164,39451.62203,52056.83503534886,60413.47,43700.20007069771
2046,Davanagere,Finger millet,2100.2722659706988,1130.940922,1120.512981,915.135063,871.9288048,2626.161481,1416.405714,3076.795164,39451.62203,18312.87886622419,79299.73,-42673.97226755162
2046,Davanagere,Chickpea,962.4275324867752,1130.940922,1120.512981,915.135063,871.9288048,2626.161481,1416.405714,3076.795164,39451.62203,25274.901140706454,40870.34,9679.46228141291
2046,Davanagere,Pigeonpea,1098.1241007565682,1130.940922,1120.512981,915.135063,871.9288048,2626.161481,1416.405714,3076.795164,39451.62203,15553.89250992715,45957.39,-14849.604980145701
2046,Davanagere,Groundnut,1514.6958696700226,1130.940922,1120.512981,915.135063,871.9288048,2626.161481,1416.405714,3076.795164,39451.62203,46604.089267315,67803.33,25404.84853463
2046,Davanagere,Arecanut,5665.11030378799,1130.940922,1120.512981,915.135063,871.9288048,2626.161481,1416.405714,3076.795164,39451.62203,2234977.9046330224,503137.23,3966818.579266045
2017,Haveri,Rice,6512.692465279678,948.6959048,1188.578595,798.9225843,1338.365079,2952.664622,4137.303392,2786.804316,30356.0,61785.64671032646,92006.24,31565.053420652912
2017,Haveri,Sorghum,2612.223679727239,948.6959048,1188.578595,798.9225843,1338.365079,2952.664622,4137.303392,2786.804316,30356.0,31048.331510759315,60413.47,1683.1930215186294
2017,Haveri,Maize,5645.242627057686,948.6959048,1188.578595,798.9225843,1338.365079,2952.664622,4137.303392,2786.804316,30356.0,45101.11828609448,60413.47,29788.766572188964
2017,Haveri,Finger millet,2090.5169436652745,948.6959048,1188.578595,798.9225843,1338.365079,2952.664622,4137.303392,2786.804316,30356.0,27978.748744594133,79299.73,-23342.23251081173
2017,Haveri,Chickpea,952.9562164086828,948.6959048,1188.578595,798.9225843,1338.365079,2952.664622,4137.303392,2786.804316,30356.0,28137.601065048933,40870.34,15404.86213009787
2017,Haveri,Pigeonpea,1076.372778776387,948.6959048,1188.578595,798.9225843,1338.365079,2952.664622,4137.303392,2786.804316,30356.0,44532.807486880105,45957.39,43108.22497376021
2017,Haveri,Groundnut,1519.848364491903,948.6959048,1188.578595,798.9225843,1338.365079,2952.664622,4137.303392,2786.804316,30356.0,42355.19981831577,67803.33,16907.06963663154
2017,Haveri,Arecanut,5317.548475855553,948.6959048,1188.578595,798.9225843,1338.365079,2952.664622,4137.303392,2786.804316,30356.0,1614195.0153307116,503137.23,2725252.8006614232
2018,Haveri,Rice,6519.716002160251,859.4303693,1147.636554,993.6604481,883.2953688,2125.983028,1720.372939,3652.048653,25774.23742,56032.41931467705,92006.24,20058.598629354092
2018,Haveri,Sorghum,2642.7821737427817,859.4303693,1147.636554,993.6604481,883.2953688,2125.983028,1720.372939,3652.048653,25774.23742,30329.534268467953,60413.47,245.59853693590412
2018,Haveri,Maize,5668.749592560836,859.4303693,1147.636554,993.6604481,883.2953688,2125.983028,1720.372939,3652.048653,25774.23742,56328.12260310693,60413.47,52242.77520621386
2018,Haveri,Finger millet,2095.826547249106,859.4303693,1147.636554,993.6604481,883.2953688,2125.983028,1720.372939,3652.048653,25774.23742,18512.338829932298,79299.73,-42275.0523401354
2018,Haveri,Chickpea,958.1112417597036,859.4303693,1147.636554,993.6604481,883.2953688,2125.983028,1720.372939,3652.048653,25774.23742,20369.28238917135,40870.34,-131.77522165729897
2018,Haveri,Pigeonpea,1088.2115364845588,859.4303693,1147.636554,993.6604481,883.2953688,2125.983028,1720.372939,3652.048653,25774.23742,18721.29679275646,45957.39,-8514.796414487078
2018,Haveri,Groundnut,1517.0439768852816,859.4303693,1147.636554,993.6604481,883.2953688,2125.983028,1720.372939,3652.048653,25774.23742,55403.18412325656,67803.33,43003.03824651311
2018,Haveri,Arecanut,5506.71859954967,859.4303693,1147.636554,993.6604481,883.2953688,2125.983028,1720.372939,3652.048653,25774.23742,1419314.7258992312,503137.23,2335492.2217984623
2019,Haveri,Rice,6430.298881404934,1236.354792,899.074404,791.0769427,774.1663537,2010.125932,1322.07592,3184.464391,26094.11765,79501.3083601723,92006.24,66996.3767203446
2019,Haveri,Sorghum,2253.739929649744,1236.354792,899.074404,791.0769427,774.1663537,2010.125932,1322.07592,3184.464391,26094.11765,20262.798840208456,60413.47,-19887.87231958309
2019,Haveri,Maize,5369.480832571829,1236.354792,899.074404,791.0769427,774.1663537,2010.125932,1322.07592,3184.464391,26094.11765,42476.72480917173,60413.47,24539.979618343452
2019,Haveri,Finger millet,2028.2296266532285,1236.354792,899.074404,791.0769427,774.1663537,2010.125932,1322.07592,3184.464391,26094.11765,15701.87134532442,79299.73,-47895.987309351156
2019,Haveri,Chickpea,892.482267049839,1236.354792,899.074404,791.0769427,774.1663537,2010.125932,1322.07592,3184.464391,26094.11765,17940.017488470305,40870.34,-4990.305023059387
2019,Haveri,Pigeonpea,937.4915152780708,1236.354792,899.074404,791.0769427,774.1663537,2010.125932,1322.07592,3184.464391,26094.11765,12394.349575534494,45957.39,-21168.69084893101
2019,Haveri,Groundnut,1552.7468242583177,1236.354792,899.074404,791.0769427,774.1663537,2010.125932,1322.07592,3184.464391,26094.11765,49446.66970088948,67803.33,31090.009401778952
2019,Haveri,Arecanut,3098.381022446424,1236.354792,899.074404,791.0769427,774.1663537,2010.125932,1322.07592,3184.464391,26094.11765,808495.1892424427,503137.23,1113853.1484848855
2020,Haveri,Rice,6544.391472398308,1192.995753,907.881431,678.8338764,996.5441112,2682.961381,1862.629729,2434.873064,31529.00777,78074.31232540598,92006.24,64142.384650811946
2020,Haveri,Sorghum,2750.1419302902304,1192.995753,907.881431,678.8338764,996.5441112,2682.961381,1862.629729,2434.873064,31529.00777,24968.027911249967,60413.47,-10477.414177500068
2020,Haveri,Maize,5751.335537152995,1192.995753,907.881431,678.8338764,996.5441112,2682.961381,1862.629729,2434.873064,31529.00777,39042.01397162644,60413.47,17670.557943252876
2020,Haveri,Finger millet,2114.4805341842502,1192.995753,907.881431,678.8338764,996.5441112,2682.961381,1862.629729,2434.873064,31529.00777,21071.73124588345,79299.73,-37156.2675082331
2020,Haveri,Chickpea,976.2221560737406,1192.995753,907.881431,678.8338764,996.5441112,2682.961381,1862.629729,2434.873064,31529.00777,26191.66344022401,40870.34,11512.986880448021
2020,Haveri,Pigeonpea,1129.8041013775508,1192.995753,907.881431,678.8338764,996.5441112,2682.961381,1862.629729,2434.873064,31529.00777,21044.067071719557,45957.39,-3869.255856560885
2020,Haveri,Groundnut,1507.191450430331,1192.995753,907.881431,678.8338764,996.5441112,2682.961381,1862.629729,2434.873064,31529.00777,36698.198649439044,67803.33,5593.067298878086
2020,Haveri,Arecanut,6171.321325571486,1192.995753,907.881431,678.8338764,996.5441112,2682.961381,1862.629729,2434.873064,31529.00777,1945756.3802511008,503137.23,3388375.5305022015
2021,Haveri,Rice,6435.920158401396,1162.06697,676.4961527,969.7033794,824.7269812,1722.675778,3020.347994,2278.160511,38344.77433,74789.70237635431,92006.24,57573.16475270862
2021,Haveri,Sorghum,2278.197373581052,1162.06697,676.4961527,969.7033794,824.7269812,1722.675778,3020.347994,2278.160511,38344.77433,15411.917583188264,60413.47,-29589.634833623473
2021,Haveri,Maize,5388.294596446974,1162.06697,676.4961527,969.7033794,824.7269812,1722.675778,3020.347994,2278.160511,38344.77433,52250.474793773894,60413.47,44087.47958754779
2021,Haveri,Finger millet,2032.4791597579351,1162.06697,676.4961527,969.7033794,824.7269812,1722.675778,3020.347994,2278.160511,38344.77433,16762.40401779074,79299.73,-45774.921964418514
2021,Haveri,Chickpea,896.6080837024178,1162.06697,676.4961527,969.7033794,824.7269812,1722.675778,3020.347994,2278.160511,38344.77433,15445.650281531518,40870.34,-9979.03943693696
2021,Haveri,Pigeonpea,946.9666468966864,1162.06697,676.4961527,969.7033794,824.7269812,1722.675778,3020.347994,2278.160511,38344.77433,28601.68812339313,45957.39,11245.986246786262
2021,Haveri,Groundnut,1550.5023369280286,1162.06697,676.4961527,969.7033794,824.7269812,1722.675778,3020.347994,2278.160511,38344.77433,35322.93196202652,67803.33,2842.5339240530448
2021,Haveri,Arecanut,3249.783041517589,1162.06697,676.4961527,969.7033794,824.7269812,1722.675778,3020.347994,2278.160511,38344.77433,1246121.9734845296,503137.23,1989106.7169690593
2022,Haveri,Rice,6501.361330007138,897.8661802,1288.623914,804.6258099,826.6420649,2446.673751,2405.583468,1919.971985,35569.89071,58373.524634735004,92006.24,24740.809269470003
2022,Haveri,Sorghum,2562.923386256445,897.8661802,1288.623914,804.6258099,826.6420649,2446.673751,2405.583468,1919.971985,35569.89071,33026.44365279914,60413.47,5639.417305598283
2022,Haveri,Maize,5607.318628011017,897.8661802,1288.623914,804.6258099,826.6420649,2446.673751,2405.583468,1919.971985,35569.89071,45117.93292430721,60413.47,29822.395848614426
2022,Haveri,Finger millet,2081.9509124085207,897.8661802,1288.623914,804.6258099,826.6420649,2446.673751,2405.583468,1919.971985,35569.89071,17210.282012538188,79299.73,-44879.16597492362
2022,Haveri,Chickpea,944.6395676063746,897.8661802,1288.623914,804.6258099,826.6420649,2446.673751,2405.583468,1919.971985,35569.89071,23112.248342185063,40870.34,5354.156684370129
2022,Haveri,Pigeonpea,1057.2732043979624,897.8661802,1288.623914,804.6258099,826.6420649,2446.673751,2405.583468,1919.971985,35569.89071,25433.58941659123,45957.39,4909.788833182458
2022,Haveri,Groundnut,1524.3727082616576,897.8661802,1288.623914,804.6258099,826.6420649,2446.673751,2405.583468,1919.971985,35569.89071,29267.528945609603,67803.33,-9268.272108780795
2022,Haveri,Arecanut,5012.358612464944,897.8661802,1288.623914,804.6258099,826.6420649,2446.673751,2405.583468,1919.971985,35569.89071,1782890.4804470527,503137.23,3062643.7308941055
2023,Haveri,Rice,6607.47906697807,866.5673376,757.2637179,586.0928992,672.6348183,1336.885114,5590.68992,3470.926122,36269.42971,57258.25543318917,92006.24,22510.27086637834
2023,Haveri,Sorghum,3024.6278359246144,866.5673376,757.2637179,586.0928992,672.6348183,1336.885114,5590.68992,3470.926122,36269.42971,22904.409202961047,60413.47,-14604.651594077906
2023,Haveri,Maize,5962.48241865725,866.5673376,757.2637179,586.0928992,672.6348183,1336.885114,5590.68992,3470.926122,36269.42971,34945.68607179856,60413.47,9477.902143597123
2023,Haveri,Finger millet,2162.1730463717386,866.5673376,757.2637179,586.0928992,672.6348183,1336.885114,5590.68992,3470.926122,36269.42971,14543.528741794118,79299.73,-50212.67251641176
2023,Haveri,Chickpea,1022.5261984563084,866.5673376,757.2637179,586.0928992,672.6348183,1336.885114,5590.68992,3470.926122,36269.42971,13670.000533912484,40870.34,-13530.33893217503
2023,Haveri,Pigeonpea,1236.1435083346082,866.5673376,757.2637179,586.0928992,672.6348183,1336.885114,5590.68992,3470.926122,36269.42971,69108.9505171973,45957.39,92260.5110343946
2023,Haveri,Groundnut,1482.001567985148,866.5673376,757.2637179,586.0928992,672.6348183,1336.885114,5590.68992,3470.926122,36269.42971,51439.1795516461,67803.33,35075.029103292196
2023,Haveri,Arecanut,7870.506262327132,866.5673376,757.2637179,586.0928992,672.6348183,1336.885114,5590.68992,3470.926122,36269.42971,2854587.736635887,503137.23,5206038.243271774
2024,Haveri,Rice,6475.664943385029,1002.709944,1009.132852,713.5896142,762.0609692,2546.459595,3609.465596,3242.826663,36139.20821,64932.136327443644,92006.24,37858.03265488728
2024,Haveri,Sorghum,2451.1217555161343,1002.709944,1009.132852,713.5896142,762.0609692,2546.459595,3609.465596,3242.826663,36139.20821,24735.07487743243,60413.47,-10943.320245135139
2024,Haveri,Maize,5521.315794374265,1002.709944,1009.132852,713.5896142,762.0609692,2546.459595,3609.465596,3242.826663,36139.20821,39399.53607583899,60413.47,18385.602151677973
2024,Haveri,Finger millet,2062.525140348057,1002.709944,1009.132852,713.5896142,762.0609692,2546.459595,3609.465596,3242.826663,36139.20821,15717.699074530065,79299.73,-47864.33185093987
2024,Haveri,Chickpea,925.7793371101131,1002.709944,1009.132852,713.5896142,762.0609692,2546.459595,3609.465596,3242.826663,36139.20821,23574.596758367872,40870.34,6278.853516735748
2024,Haveri,Pigeonpea,1013.9597997177502,1002.709944,1009.132852,713.5896142,762.0609692,2546.459595,3609.465596,3242.826663,36139.20821,36598.5301280827,45957.39,27239.670256165395
2024,Haveri,Groundnut,1534.6328705421922,1002.709944,1009.132852,713.5896142,762.0609692,2546.459595,3609.465596,3242.826663,36139.20821,49765.48390510448,67803.33,31727.63781020895
2024,Haveri,Arecanut,4320.258788907168,1002.709944,1009.132852,713.5896142,762.0609692,2546.459595,3609.465596,3242.826663,36139.20821,1561307.318933986,503137.23,2619477.407867972
2025,Haveri,Rice,6605.339231047452,1087.846156,1197.080182,911.2802465,865.6460398,1804.844203,1888.960525,1813.109155,36406.71936,71855.92891570966,92006.24,51705.617831419324
2025,Haveri,Sorghum,3015.3176885456087,1087.846156,1197.080182,911.2802465,865.6460398,1804.844203,1888.960525,1813.109155,36406.71936,36095.77047391996,60413.47,11778.070947839922
2025,Haveri,Maize,5955.320635319491,1087.846156,1197.080182,911.2802465,865.6460398,1804.844203,1888.960525,1813.109155,36406.71936,54269.66056540482,60413.47,48125.851130809635
2025,Haveri,Finger millet,2160.5553883855687,1087.846156,1197.080182,911.2802465,865.6460398,1804.844203,1888.960525,1813.109155,36406.71936,18702.762157245186,79299.73,-41894.20568550962
2025,Haveri,Chickpea,1020.955635268996,1087.846156,1197.080182,911.2802465,865.6460398,1804.844203,1888.960525,1813.109155,36406.71936,18426.658598354297,40870.34,-4017.022803291402
